datetime_pdt,co2_ppm_bare,co2_ppm_eelgrass,sd_ppm_bare,sd_ppm_eelgrass,co2_mv_bare,co2_mv_eelgrass,sd_mv_bare,sd_mv_eelgrass
2023-08-04 01:25:00,626.74,558.2,0.9289779329994954,1.1401754250991378,1553.4,1384.8,2.302172886644268,2.7748873851023212
2023-08-04 01:30:00,625.52,558.8000000000001,0.8318653737234161,0.8366600265340756,1550.2,1386.2,2.04939015319192,2.04939015319192
2023-08-04 01:35:00,626.9599999999999,563.86,1.7067512999848649,2.6120872879748926,1553.6,1398.8,4.219004621945797,6.300793600809346
2023-08-04 01:40:00,630,567.5,1.140175425099138,2.0493901531919194,1561.2,1407.6,2.949576240750525,5.079370039680118
2023-08-04 01:45:00,634.8,570.1,0.5477225575051662,1.140175425099138,1573.2,1414.2,1.6431676725154984,2.7748873851023217
2023-08-04 01:50:00,635.6,573.32,1.0954451150103324,2.4232209969377396,1574.6,1422.4,3.361547262794322,6.107372593840988
2023-08-04 01:55:00,638.24,576.56,4.435425571464378,0.8264381404557831,1581.6,1430.2,11.104053313993049,2.16794833886788
2023-08-04 02:00:00,641.28,577.56,1.4805404418657393,1.3538833036860585,1589.4,1432.8,3.7815340802378077,3.420526275297414
2023-08-04 02:05:00,647.7,583.4,1.4832396974191324,1.6733200530681511,1605.4,1447.4,3.6469165057620936,4.159326868617084
2023-08-04 02:10:00,649.52,588.24,0.7429670248402765,3.1004838332105638,1609.8,1459.2,1.7888543819998317,7.5960516059331775
2023-08-04 02:15:00,651.34,587.88,1.5076471735787578,2.0253394777172598,1613.8,1458.4,3.8987177379235853,5.128352561983234
2023-08-04 02:20:00,657.98,595.6999999999999,2.9192464781172642,1.3038404810405297,1630.8,1477.8,7.155417527999327,3.420526275297414
2023-08-04 02:25:00,659.8000000000001,597.5,0.8366600265340756,2.5099800796022267,1635.2,1482.8,2.04939015319192,6.833739825307955
2023-08-04 02:30:00,664.4200000000001,602.54,1.9395875850293574,1.180254209905655,1646.4,1494.8,4.159326868617084,2.7748873851023212
2023-08-04 02:35:00,671.5,607.6,1.6431676725154982,1.140175425099138,1664.2,1507.4,4.147288270665544,3.049590136395381
2023-08-04 02:40:00,673.5,613.26,1.4832396974191326,1.350185172485622,1668.8,1521.2,3.8987177379235853,3.420526275297414
2023-08-04 02:45:00,679.38,615.6800000000001,3.934717270656156,2.6328691574022494,1683.8,1528.2,9.884331034521255,6.3796551630946325
2023-08-04 02:50:00,686,620.5,2.16794833886788,2.073644135332772,1700.2,1539.2,5.403702434442518,5.263078946776307
2023-08-04 02:55:00,688.1999999999999,623.9,1.6733200530681511,1.7888543819998317,1706,1547.6,4.183300132670378,4.560701700396551
2023-08-04 03:00:00,692.3,629.1800000000001,2.4083189157584592,2.377393530739081,1715.6,1560.8,6.107372593840988,5.974947698515862
2023-08-04 03:05:00,695.3,631.7800000000001,1.140175425099138,1.5433729296576442,1723.2,1567.2,2.7748873851023212,4.024922359499621
2023-08-04 03:10:00,700.96,636.8000000000001,4.159687488261596,2.9664793948382653,1737.4,1579.6,10.188228501560024,7.602631123499285
2023-08-04 03:15:00,704.58,643.3,1.3535139452550933,1.7320508075688772,1746.4,1595.6,3.507135583350036,4.33589667773576
2023-08-04 03:20:00,708.2,645.68,1.3038404810405297,0.9338094023942641,1755.2,1601.6,3.420526275297414,2.1908902300206643
2023-08-04 03:25:00,713.8,649.0999999999999,0.8366600265340756,1.3038404810405297,1769.2,1610.2,2.16794833886788,3.1144823004794873
2023-08-04 03:30:00,714.22,652.9,0.4381780460041313,1.949358868961793,1770.4,1619.6,0.8944271909999161,4.774934554525329
2023-08-04 03:35:00,718.08,657.76,2.269801753457785,1.5630099167951665,1779.6,1631.8,5.594640292279745,4.024922359499621
2023-08-04 03:40:00,724.5,664.9,1.140175425099138,3.2015621187164243,1795.8,1649.4,2.949576240750525,7.765307463326871
2023-08-04 03:45:00,728.5400000000001,666.42,2.3373061416939027,0.7085195833567347,1805.8,1653.2,5.805170109479997,1.7888543819998317
2023-08-04 03:50:00,730.8000000000001,672.9,0.5477225575051662,1.3416407864998738,1811.2,1669.4,1.0954451150103324,3.2093613071762426
2023-08-04 03:55:00,733.6,676.9,1.5165750888103102,1.949358868961793,1818.2,1679.4,3.898717737923586,4.774934554525328
2023-08-04 04:00:00,736.6,679.76,2.701851217221259,1.524139101263408,1825.8,1686.4,6.610597552415364,3.6469165057620936
2023-08-04 04:05:00,743.86,681.52,1.5372052563011682,1.2457929201917999,1843.8,1690.8,3.898717737923586,2.8635642126552705
2023-08-04 04:10:00,745.5,687.2,0.8366600265340756,0.8944271909999159,1847.4,1704.6,2.5099800796022267,2.302172886644268
2023-08-04 04:15:00,749.88,689.62,2.8340783334268984,0.7429670248402767,1858.6,1711.2,7.092249290598859,2.04939015319192
2023-08-04 04:20:00,753.3199999999999,696.64,0.04472135955000596,5.045096629401671,1867,1728.4,0,12.300406497347964
2023-08-04 04:25:00,757.18,702.7,1.685823241030931,2.9154759474226504,1876.8,1743.2,4.08656334834051,7.463243262818116
2023-08-04 04:30:00,757.78,706.9000000000001,1.556277610196853,0.8366600265340756,1878.2,1753.2,3.898717737923586,1.7888543819998315
2023-08-04 04:35:00,764,711.16,0.8944271909999159,1.9856988694159716,1893.6,1764.4,2.302172886644268,4.774934554525328
2023-08-04 04:40:00,764,711.74,1.8165902124584952,1.0261578825891993,1894,1766,4.69041575982343,2.7386127875258306
2023-08-04 04:45:00,768.3,715.4,2.658006772000419,1.816590212458495,1904.6,1774.8,6.58027355054484,4.494441010848846
2023-08-04 04:50:00,773.5,715.5999999999999,1,1.3038404810405297,1916.8,1775.2,2.2803508501982757,3.492849839314596
2023-08-04 04:55:00,775.3,722.8199999999999,1.3038404810405297,1.732628061645084,1921.4,1793.4,2.9664793948382653,4.33589667773576
2023-08-04 05:00:00,778.9,725.1,1.3416407864998738,1.3038404810405297,1930.4,1798.8,3.2093613071762426,3.4928498393145966
2023-08-04 05:05:00,781.92,730.5,1.9829271292712778,4.33589667773576,1937.6,1812.4,4.722287581247038,10.714476188783099
2023-08-04 05:10:00,784.12,736.76,1.127829774389732,2.330879662273463,1943.6,1827.6,3.6469165057620936,5.5497747702046425
2023-08-04 05:15:00,786.58,739.2,0.7429670248402767,1.4832396974191326,1949.2,1833.2,1.7888543819998315,3.2710854467592254
2023-08-04 05:20:00,791.4,744.84,1.3038404810405297,2.5343638254994194,1961.2,1847.6,3.1144823004794873,6.18869937870632
2023-08-04 05:25:00,792.2,749.7,0.8944271909999159,1.51657508881031,1963.4,1859.8,2.1908902300206643,3.5637059362410923
2023-08-04 05:30:00,793.2,749.26,1.51657508881031,1.350185172485622,1965.8,1858.8,3.898717737923586,3.1144823004794873
2023-08-04 05:35:00,796.02,754.1,2.117073451725292,1.224744871391589,1972.8,1870.8,5.357238094391549,2.8635642126552705
2023-08-04 05:40:00,797.24,759.32,0.9449867723942075,1.8281137820168722,1975.6,1883.6,2.3021728866442674,4.6690470119715
2023-08-04 05:45:00,800.64,760.96,4.813314866077212,0.8561541917201645,1983.6,1887.8,11.653325705565772,2.0493901531919194
2023-08-04 05:50:00,801.08,763.38,1.7569860557215409,2.2049943310584807,1984.8,1893.8,4.147288270665545,5.215361924162119
2023-08-04 05:55:00,800.28,771.82,1.0473776778220696,3.9908645679852137,1982.2,1914.8,2.04939015319192,9.884331034521255
2023-08-04 06:00:00,796.1,771.48,3.7920970451717047,1.1233877335986635,1972.8,1914,8.87130204648675,2.7386127875258306
2023-08-04 06:05:00,792.6,773.5,1.5811388300841898,0.44721359549995804,1964.2,1918.6,3.96232255123179,1.3416407864998738
2023-08-04 06:10:00,791.6,771.5,0.7071067811865476,0.8366600265340756,1962,1914,1.4142135623730951,2.1213203435596424
2023-08-04 06:15:00,791,775.5,0.5477225575051662,2.16794833886788,1960.2,1923.8,1.6431676725154984,5.215361924162119
2023-08-04 06:20:00,789.8000000000001,775.5,1.3038404810405297,1.3038404810405297,1957.2,1924.2,3.420526275297414,3.420526275297414
2023-08-04 06:25:00,785.4,778.3,0.8366600265340756,2.449489742783178,1947.2,1931,1.7888543819998317,6.123724356957945
2023-08-04 06:30:00,787.2,778.8,1.51657508881031,1.140175425099138,1951,1932.2,3.4641016151377544,2.7748873851023212
2023-08-04 06:35:00,788.2,777.38,1.1401754250991378,0.7085195833567347,1953.6,1928.8,2.701851217221259,1.7888543819998317
2023-08-04 06:40:00,786,782.1999999999999,0.5477225575051662,1.3038404810405297,1948.2,1940.8,1.6431676725154984,3.420526275297414
2023-08-04 06:45:00,784.4,781.02,1.6431676725154984,2.74262647839622,1944.2,1937.8,4.147288270665545,6.906518659932803
2023-08-04 06:50:00,782.58,781.02,2.345634242587706,1.171324037147713,1939.8,1937.8,5.761944116355173,2.7748873851023212
2023-08-04 06:55:00,782.2,783.28,1.5165750888103102,1.8143869488066822,1938.8,1943.4,3.5637059362410923,4.393176527297759
2023-08-04 07:00:00,778.58,782.08,2.387886094435839,1.5433729296576442,1929.8,1940.2,5.761944116355173,3.70135110466435
2023-08-04 07:05:00,776.6,779.68,1.5811388300841898,0.460434577328857,1924.8,1934.8,3.96232255123179,1.0954451150103324
2023-08-04 07:10:00,773.16,777.4399999999999,1.8609137540466614,1.9756011743264323,1916.2,1928.6,4.604345773288536,5.128352561983234
2023-08-04 07:15:00,771.58,776.68,2.12179169571379,1.6769019053003744,1912.2,1926.8,5.310367218940701,4.147288270665545
2023-08-04 07:20:00,766.5,771.1999999999999,1.224744871391589,1.7888543819998317,1899.8,1913.2,2.8635642126552705,4.658325879540847
2023-08-04 07:25:00,758.1,768.6,2.073644135332772,1.6431676725154982,1878.8,1907.2,5.019960159204453,4.494441010848846
2023-08-04 07:30:00,755.9,764.56,1.6733200530681511,2.1501162759255563,1873,1896.8,4.183300132670378,5.674504383644443
2023-08-04 07:35:00,752.62,760.9,2.59653615418696,0.5477225575051662,1864.6,1887.8,5.594640292279746,1.6431676725154984
2023-08-04 07:40:00,746.6,755.9,2.588435821108957,3.2093613071762426,1850.2,1875.2,6.260990336999411,7.8230428862431785
2023-08-04 07:45:00,745.8,752.28,1.5165750888103102,3.4061708706405063,1848.2,1866.2,3.898717737923586,8.408329203831164
2023-08-04 07:50:00,742.6,748.24,1.3038404810405297,4.9952977889210555,1840.2,1856.2,3.420526275297414,12.477980605851252
2023-08-04 07:55:00,740.38,744,0.6723094525588567,1.9235384061671346,1834.8,1845.8,1.7888543819998317,4.658325879540847
2023-08-04 08:00:00,733.9,739.4000000000001,2.3021728866442674,1.9235384061671346,1818.8,1834.6,5.932958789676531,5.458937625582473
2023-08-04 08:05:00,727.5,734.5600000000001,1.6431676725154982,0.8905054744357269,1802.8,1822.4,4.147288270665544,2.302172886644268
2023-08-04 08:10:00,724.06,732.36,0.8848728722251133,2.6311594402468375,1794.6,1816.8,2.3021728866442674,6.300793600809346
2023-08-04 08:15:00,721.22,725.6800000000001,1.4324803663575814,5.9859836284440435,1787.4,1800.2,3.361547262794322,14.703741020570241
2023-08-04 08:20:00,717.6,718.88,2.701851217221259,1.3386560424545288,1778.8,1783.4,6.610597552415364,2.966479394838265
2023-08-04 08:25:00,709.5600000000001,717.26,3.097256850827853,3.751399738764197,1758.8,1779.6,7.661592523751182,9.555103348473004
2023-08-04 08:30:00,707.1800000000001,713.62,0.04472135955000596,1.149782588144387,1753,1770.6,0,3.1304951684997055
2023-08-04 08:35:00,702.3000000000001,708.6,2.7748873851023212,3.5071355833500366,1740.8,1758,6.685805860178712,8.631338250816034
2023-08-04 08:40:00,699.28,700.76,1.3461054936371168,1.4774978849392633,1733.2,1738.8,3.0331501776206204,3.5637059362410923
2023-08-04 08:45:00,695.0600000000001,694.6999999999999,2.281008548866059,3.7682887362833544,1722.6,1723.4,5.594640292279746,9.316651759081692
2023-08-04 08:50:00,690,689.5,1,0.6082762530298295,1710.3333333333333,1710.3333333333333,2.5166114784235836,1.1547005383792515
2023-08-04 08:50:00,689,687.3,0,0.7071067811865476,1708,1705,0,1.4142135623730951
2023-08-04 08:55:00,682.5,682.18,2.1908902300206647,3.608600836889527,1691.6,1691.8,5.504543577809153,8.19756061276768
2023-08-04 09:00:00,680.86,677.36,0.7127411872482147,2.3265854809140145,1687.2,1680.2,2.16794833886788,5.805170109479997
2023-08-04 09:05:00,678.1,670.9000000000001,1.9235384061671346,2.7748873851023212,1680.8,1664.2,4.969909455915671,6.833739825307955
2023-08-04 09:10:00,672.0799999999999,664.46,3.0760364107077893,3.812217202626324,1665.6,1648.6,7.368853370776216,9.071934744033381
2023-08-04 09:15:00,666.4599999999999,655.2,0.8734987120768938,2.3021728866442674,1651.2,1625.2,1.6431676725154984,5.890670590009257
2023-08-04 09:20:00,664.24,648.1800000000001,2.3479778533878997,1.5433729296576442,1646.2,1608.2,5.932958789676531,4.024922359499621
2023-08-04 09:25:00,665.24,642.7,3.5514785653302305,4.147288270665544,1648.8,1594.8,8.87130204648675,10.207840124139876
2023-08-04 09:30:00,659.5799999999999,635.06,2.8003571200830564,2.6292584505902092,1634.8,1575.6,6.833739825307955,6.348228099241551
2023-08-04 09:35:00,654.38,628.8,3.8899871465082883,2.073644135332772,1621.6,1559.8,9.633275663033837,5.357238094391549
2023-08-04 09:40:00,645.7,622.9599999999999,1.4142135623730951,2.56183527963842,1600.4,1545.6,3.361547262794322,5.89915248150105
2023-08-04 09:45:00,642.9000000000001,625.78,2.6832815729997477,8.753684938355978,1593.4,1552,6.767569726275452,22.293496809607955
2023-08-04 09:50:00,638.48,610.28,2.718823274874637,5.128547552670222,1582.4,1514.4,6.6558245169174945,12.895735729302148
2023-08-04 09:55:00,634.26,601.82,3.4151134681003037,3.8042081961953453,1571.8,1493.2,8.67179335547152,9.418067742376884
2023-08-04 10:00:00,630.82,593.1800000000001,4.526809030652836,2.5888221259870376,1563.4,1471.8,11.326958991715296,6.3796551630946325
2023-08-04 10:05:00,626,589.96,0.5477225575051662,2.6330590574463106,1551.4,1463.8,1.5165750888103102,6.648308055437865
2023-08-04 10:10:00,623.38,583.9,1.3007690033207275,0.8366600265340756,1544.8,1448.8,3.0331501776206204,2.04939015319192
2023-08-04 10:15:00,623,575.64,1.1401754250991378,2.8448198536990117,1543.8,1428.4,2.9495762407505253,6.87749954561976
2023-08-04 10:20:00,619.72,570.6,1.136661779070635,2.302172886644268,1536,1415.8,3,5.718391382198319
2023-08-04 10:25:00,615.7,568.2,1.9235384061671346,1.0954451150103324,1525.8,1410,4.969909455915671,2.7386127875258306
2023-08-04 10:30:00,612.5,557.3199999999999,0,3.7592552453910435,1518,1382.6,0,9.208691546577072
2023-08-04 10:35:00,612.5,554.6999999999999,4.06201920231798,1.6431676725154984,1518,1376.2,10.222524150130436,4.147288270665544
2023-08-04 10:40:00,606.5,548.8,0.7071067811865476,1.5811388300841898,1503.2,1361.8,1.7888543819998317,3.96232255123179
2023-08-04 10:45:00,605.04,541.94,2.448060456769817,3.7460646016853065,1499.6,1344.8,6.148170459575759,9.20326029187483
2023-08-04 10:50:00,601.4,532.3000000000001,0.7071067811865476,2.0736441353327724,1490.8,1320.4,1.7888543819998317,5.272570530585626
2023-08-04 10:55:00,599.4,526.08,2,2.91067002595623,1485.6,1305.8,4.878524367060187,7.259476565152615
2023-08-04 11:00:00,595,520.8000000000001,1.140175425099138,1.3038404810405297,1474.8,1292.2,2.7748873851023212,3.420526275297414
2023-08-04 11:05:00,593.78,514.14,0.5215361924162062,3.8200785332241622,1471.2,1275.8,2.04939015319192,9.497368056467012
2023-08-04 11:10:00,592.16,508.52,1.3538833036861155,1.8978935691971832,1467.8,1261.8,3.420526275297414,4.8166378315169185
2023-08-04 11:15:00,591.3399999999999,500.03999999999996,0.7436396977031369,2.3222833591101715,1465.8,1240.8,1.7888543819998317,5.932958789676531
2023-08-04 11:20:00,587.9399999999999,500.24,1.1588787684654553,2.724518306049723,1457.2,1241.2,2.9495762407505253,7.014271166700073
2023-08-04 11:25:00,585.6999999999999,493,0.5477225575051662,3.5071355833500366,1451.8,1223.2,1.0954451150103324,8.87130204648675
2023-08-04 11:30:00,583.52,484.15999999999997,1.3198484761517173,1.3538833036860871,1446.2,1201.2,3.03315017762062,3.1144823004794873
2023-08-04 11:35:00,581.5,477.5,2.16794833886788,1.0954451150103321,1441.6,1185,6.107372593840989,2.6457513110645907
2023-08-04 11:40:00,580.6999999999999,472.7,0.5477225575051662,2.9664793948382653,1439.2,1172.6,1.6431676725154984,7.4027022093287
2023-08-04 11:45:00,577.0799999999999,468.04,1.6558985476169608,1.350185172485622,1430.2,1161.8,4.147288270665545,3.96232255123179
2023-08-04 11:50:00,574.68,462.38,1.1713240371476772,2.786036611389014,1424.8,1147.2,3.898717737923586,6.833739825307955
2023-08-04 11:55:00,572.04,458.58,1.5076471735787291,2.1147103820617943,1417.6,1137.8,3.6469165057620936,5.357238094391549
2023-08-04 12:00:00,569.6,450.70000000000005,0.5477225575051662,2.4083189157584592,1411.8,1118.4,1.0954451150103324,6.107372593840988
2023-08-04 12:05:00,568.6,447.14,0.5477225575051662,2.0354360712142303,1409.2,1109.8,1.6431676725154984,5.674504383644443
2023-08-04 12:10:00,567.4000000000001,442.4,1.6431676725154984,2.6076809620810595,1406.2,1097.4,4.08656334834051,6.542170893518451
2023-08-04 12:15:00,566.8000000000001,437.98,1.816590212458495,1.7753872816937815,1404.8,1086.6,4.764451699828639,4.33589667773576
2023-08-04 12:20:00,567,434.74,1.4832396974191326,2.2853883696212347,1405.4,1079.4,3.7815340802378077,5.594640292279745
2023-08-04 12:25:00,562.6,428.79999999999995,2.073644135332772,0.8944271909999159,1394.2,1063.8,5.263078946776307,2.04939015319192
2023-08-04 12:30:00,558.14,424.9,0.7092249290598868,1.224744871391589,1383.2,1054.2,1.7888543819998315,2.8635642126552705
2023-08-04 12:35:00,557.9200000000001,420.26,0.460434577328857,2.6349573051569455,1382.6,1042.6,0.8944271909999161,6.50384501660364
2023-08-04 12:40:00,556.52,417.42,1.3535139452550933,2.553820667157333,1379.4,1035.8,3.5777087639996634,6.340346993658944
2023-08-04 12:45:00,553.5,412.8,1.140175425099138,3.082207001484488,1371.8,1024.2,2.949576240750525,7.791020472312982
2023-08-04 12:50:00,552.5,410.28000000000003,1.140175425099138,1.6589153082662178,1369.2,1018.4,2.7748873851023212,4.159326868617084
2023-08-04 12:55:00,547.9,405.14,1.7888543819998317,0.9289779329994955,1358.2,1005.4,4.54972526643093,2.302172886644268
2023-08-04 13:00:00,548.1,403.12,0.7071067811865476,2.330665141113161,1358.2,1000.2,1.7888543819998317,5.932958789676531
2023-08-04 13:05:00,548.88,399.5,3.6044417043420287,0.8366600265340756,1360.2,991.2,8.78635305459552,2.16794833886788
2023-08-04 13:10:00,548.5,396.28,1.51657508881031,2.3413671220037102,1359.2,983.2,3.898717737923586,5.805170109479997
2023-08-04 13:15:00,542.26,392.02000000000004,1.9424211695716296,1.1755849607748354,1343.8,972.8,4.969909455915671,2.949576240750525
2023-08-04 13:20:00,541.42,389.6,1.1322543883774512,2.1213203435596424,1341.8,966.2,2.949576240750525,5.890670590009257
2023-08-04 13:25:00,541.02,386.6,0.7085195833567347,1.224744871391589,1340.8,959.2,1.7888543819998317,2.8635642126552705
2023-08-04 13:30:00,539,383.20000000000005,0.7071067811865476,2.6076809620810595,1335.2,950.6,2.16794833886788,6.54217089351845
2023-08-04 13:35:00,537.2,378.56,1.6431676725154984,1.0502380682493013,1331.2,939.4,4.08656334834051,2.5099800796022267
2023-08-04 13:40:00,534.8,376.9,1.9235384061671346,0.5477225575051662,1325.2,935.2,4.711687595755898,1.6431676725154984
2023-08-04 13:45:00,533.2,373.5,2.588435821108957,0.7071067811865476,1321.4,926.8,6.730527468185536,1.7888543819998317
2023-08-04 13:50:00,534.8,371.9,1.4832396974191326,2.6076809620810595,1325.6,922.6,3.6469165057620936,6.308724118235001
2023-08-04 13:55:00,533.6,370.12,1.140175425099138,5.022150933614012,1322.4,918,3.049590136395381,12.449899597988733
2023-08-04 14:00:00,535.6,368.5,1.1401754250991378,1,1327.4,914.4,3.0495901363953815,2.5099800796022267
2023-08-04 14:05:00,538.08,369.1,0.7429670248402767,0.5477225575051662,1333.8,915.8,1.7888543819998317,1.6431676725154984
2023-08-04 14:10:00,536.84,368.3,0.8792041856133405,1.0954451150103321,1330.6,914,2.3021728866442674,2.7386127875258306
2023-08-04 14:15:00,538.28,366.3,1.8198901065723794,0.44721359549995793,1333.8,908.6,4.3817804600413295,0.8944271909999159
2023-08-04 14:20:00,541.3000000000001,368.08,1.0954451150103321,3.603054259930045,1341.6,913,2.6076809620810595,8.94427190999916
2023-08-04 14:25:00,540.9,364.9,0.8366600265340756,0.8944271909999159,1340.6,905,2.302172886644268,2.23606797749979
2023-08-04 14:30:00,541.08,365.1,0.7429670248402767,0.5477225575051662,1341,905.8,2.1213203435596424,1.6431676725154984
2023-08-04 14:35:00,541.5,363,1.140175425099138,0.5477225575051662,1341.8,900.8,2.949576240750525,1.6431676725154984
2023-08-04 14:40:00,545.1,364.24,0,1.3315404612703354,1351,903.8,0,3.420526275297414
2023-08-04 14:45:00,544.1,362,1.224744871391589,0.8944271909999159,1348.6,898.4,2.8809720581775866,2.1908902300206647
2023-08-04 14:50:00,544.1,359.59999999999997,0.7071067811865476,1.0954451150103321,1348.8,892.4,1.7888543819998317,2.8809720581775866
2023-08-04 14:55:00,546.3000000000001,361.79999999999995,1.4832396974191326,1.140175425099138,1354.2,897.8,3.7013511046643495,2.949576240750525
2023-08-04 15:00:00,550.14,360,2.0501219475923977,1.140175425099138,1364,893.2,5,2.949576240750525
2023-08-04 15:05:00,549.7,364.2,0.8944271909999159,1.6431676725154984,1362.6,904.4,2.302172886644268,5.128352561983234
2023-08-04 15:10:00,550.5,359.79999999999995,0.5477225575051662,0.5477225575051662,1364.2,892.8,1.6431676725154984,1.0954451150103324
2023-08-04 15:15:00,551.72,360.59999999999997,1.9677398201998193,0.8366600265340756,1367.4,894.8,4.979959839195493,2.16794833886788
2023-08-04 15:20:00,552.14,355.74,1.613381541979461,1.721336689901178,1368.4,882.6,3.974921382870358,4.159326868617084
2023-08-04 15:25:00,550.3000000000001,356.74,0.8366600265340756,0.5594640292279697,1363.8,885.2,2.16794833886788,1.6431676725154984
2023-08-04 15:30:00,552.3000000000001,356.76,1.0954451150103324,0.5412947441089756,1368.6,885.2,2.6076809620810595,1.6431676725154984
2023-08-04 15:35:00,553.72,356.54,2.3177575369309054,1.3164345787011171,1372.2,884.8,5.805170109479997,3.1144823004794873
2023-08-04 15:40:00,555.3000000000001,355.74,0.8366600265340756,0.9289779329994752,1376.2,882,2.04939015319192,2.1213203435596424
2023-08-04 15:45:00,556.3000000000001,356.3,1.0954451150103321,0.7071067811865476,1378.6,884.2,2.6076809620810595,1.7888543819998315
2023-08-04 15:50:00,558.5400000000001,353.7,2.821878806752699,2.3021728866442674,1384.4,878,7.092249290598858,5.431390245600108
2023-08-04 15:55:00,558.1,356.90000000000003,1.224744871391589,1.1401754250991378,1383.2,885.4,2.8635642126552705,3.0495901363953815
2023-08-04 16:00:00,558.5400000000001,355.7,0.6024948132556952,1.1401754250991378,1384.2,882.8,1.6431676725154984,2.9495762407505253
2023-08-04 16:05:00,558.32,355.54,1.3386560424545288,0.884872872225141,1383.8,881.8,3.1144823004794873,2.16794833886788
2023-08-04 16:10:00,558.94,356.32,1.6949926253527006,0.7085195833567332,1385.2,884,4.147288270665544,2.1213203435596424
2023-08-04 16:15:00,558.7800000000001,358.52,1.154123043700284,0.43817804600413524,1384.8,889.6,2.7748873851023212,1.3416407864998738
2023-08-04 16:20:00,561.58,354.14,0.8786353054595485,2.3287335614019744,1391.6,878.6,2.1908902300206643,5.549774770204643
2023-08-04 16:25:00,563.6,352.92,0.5477225575051662,2.4437675830569363,1396.8,875.6,1.0954451150103324,5.941380311005179
